timestamp,price
0,2011.1267210635335
1,2022.3881475372507
2,1940.4448103653
3,2065.9414413104028
4,2062.269551857858
5,2080.8517575183496
6,2085.426621540017
7,2064.0742181655314
8,2030.000505811856
9,2048.535256652576
10,2025.9373276989
11,2051.7567179446996
12,2085.7123613209396
13,2165.297880951399
14,2190.7040403697074
15,2242.961542677477
16,2294.0951698534136
17,2232.0254402104606
18,2354.386930946088
19,2359.8890564833255
20,2341.07248115182
21,2352.0987284889175
22,2222.3468384000316
23,2200.3337161808727
24,2260.8823525751127
25,2317.4650743736975
26,2219.9516178764084
27,2227.936447135476
28,2199.5401211883855
29,2216.929013563485
30,2176.8394126574362
31,2198.421404460542
32,2236.186961753279
33,2327.048962711535
34,2310.955662998272
35,2264.911143671657
36,2273.6326121146535
37,2230.8761843957795
38,2376.771249284193
39,2345.2607087446872
40,2299.5262072752594
41,2294.3440063451
42,2279.9410085689606
43,2350.0262860085095
44,2360.7821195890947
45,2211.1708278638766
46,2270.977439333732
47,2267.087035484658
48,2241.5108270042424
49,2220.151561688879
50,2331.6603294356382
51,2341.160624264102
52,2588.769163919145
53,2618.3298618964914
54,2524.5016938912413
55,2575.9247354333543
56,2477.9374784307734
57,2515.3199803936955
58,2589.4826316304293
59,2528.3287854519394
60,2467.3289785137254
61,2489.6180646533794
62,2470.2636151036777
63,2454.909543339834
64,2307.5870034987734
65,2241.942776155338
66,2236.7393130974074
67,2219.6145274459245
68,2268.8707315074744
69,2267.907851752534
70,2257.0544646456055
71,2314.59472753004
72,2344.001400019654
73,2282.4858670158414
74,2301.737299308667
75,2307.4329984830933
76,2294.7159248044077
77,2290.084492877089
78,2298.669906674278
79,2372.7608787345252
80,2424.0730404652095
81,2420.9685614791365
82,2487.8508971967804
83,2499.4921841564314
84,2505.076808453919
85,2657.990407976775
86,2641.5360974921623
87,2780.372974906562
88,2826.821475855177
89,2807.3717030539606
90,2788.561332499608
91,2874.945276040071
92,2943.723084777655
93,3015.438952062055
94,2977.0820166829903
95,2974.1315861319913
96,2926.2859129063513
97,2988.317384063568
98,3113.4082982877167
99,3173.62994683714
100,3242.0476538223666
101,3380.8039555421246
102,3347.6904724233455
103,3431.75199772032
104,3421.89214692414
105,3487.190931866777
106,3634.311067557102
107,3581.5348849085663
108,3822.365818156151
109,3861.9009990137733
110,3893.6138841967036
111,3916.041187699099
112,3887.473104733291
113,4070.6040749869985
114,3978.685771378112
115,4007.9121260756656
116,3879.038366642958
117,3738.381184462065
118,3514.222472178163
119,3643.280347379834
120,3525.8936406700236
121,3171.293836639821
122,3515.6884318548646
123,3493.4304387798707
124,3322.891277320318
125,3353.371241538487
126,3454.257071389558
127,3588.493402189288
128,3591.5485279028403
129,3505.2181161826984
130,3560.26151146781
131,3516.096057627979
132,3507.6606559474685
133,3644.767598784896
134,3508.2477201085417
135,3274.901203544406
136,3316.6829546775257
137,3332.089836615912
138,3320.2815889834437
139,3362.838907503287
140,3453.4361261792887
141,3695.239391141908
142,3503.6535996841044
143,3539.7630640649413
144,3508.5784984486436
145,3245.5005926983195
146,3022.0057852476043
147,3157.683765827796
148,3101.190735674771
149,3083.7060147660673
150,2982.6157347097997
151,3064.9115922294277
152,3065.682561565907
153,3152.1915066519473
154,3147.13775429932
155,3199.769589894069
156,3218.9672686428075
157,3138.814357009402
158,3157.6193174815944
159,3131.4192197400516
160,3259.2522227654413
161,3259.503404256033
162,3213.6890004948136
163,3018.549635877818
164,2976.0902075157046
165,2988.5486490452654
166,3102.1512923656555
167,3115.0233215730136
168,3136.57511039041
169,3064.5913995603364
170,3015.1597696166846
171,2975.72696606529
172,3038.3447046668207
173,2910.684500017475
174,2908.9827849031903
175,2931.3106669139133
176,2948.3034552659406
177,2881.7959916152945
178,3035.758955126304
179,2943.5851283842208
180,3095.9968442929658
181,3120.5493782541066
182,3130.5255246188826
