timestamp,price
0,61.4682208972665
1,56.387561224796215
2,52.03847144243665
3,57.63985489059395
4,56.6256819382833
5,56.87305815164875
6,58.81319665255164
7,57.65563041451083
8,55.12228632634998
9,58.21650838026634
10,59.132384073791634
11,59.17998717985522
12,59.82358486245393
13,63.54188841925499
14,63.0169956421846
15,61.55125929559973
16,60.9025608945616
17,62.23204453296526
18,67.69386460535054
19,74.84216401576747
20,72.42222406518073
21,74.42357981310117
22,70.20241559474354
23,68.52923871075102
24,70.73839652886984
25,75.65588800857071
26,72.61814382762158
27,73.3895965701486
28,71.09304612532529
29,74.34092711768113
30,72.61144991141754
31,82.09852590231738
32,93.93807648899407
33,98.07800224122698
34,107.63981717421447
35,112.44835843501905
36,121.44659325631167
37,112.32551605046484
38,106.97705414292456
39,102.25382476175545
40,106.25256071597002
41,101.98883539812843
42,101.33317837845607
43,109.44408162860023
44,106.66317351273963
45,98.618625629318
46,104.8407815170403
47,99.79527781452578
48,93.67595830573333
49,88.92454619256625
50,97.65874169169724
51,98.7515137293353
52,102.41348181114401
53,99.98590880200555
54,91.49974928746796
55,95.63334726603965
56,94.11863591050141
57,94.39674016420685
58,97.55676426862223
59,101.50125957317499
60,94.28013186654485
61,93.32520105608964
62,92.58976400255906
63,91.1623559089012
64,83.43623260957541
65,84.09771204633358
66,88.97403797468365
67,86.98335038241241
68,92.36475145633213
69,94.07418620571138
70,95.96656618849008
71,101.41999625662424
72,101.49112290376424
73,96.93179951000184
74,97.79003124090778
75,100.46548063117393
76,97.76713809513306
77,95.47210966234701
78,95.66801933804179
79,96.91999534970711
80,100.8620197849941
81,102.90366855652807
82,107.0340359221691
83,108.9914614336289
84,107.42381253614128
85,112.03681818642013
86,112.5991116485891
87,116.97610655690055
88,113.5993942511846
89,110.50155056850862
90,108.92851023151393
91,112.21541634982898
92,111.27808859030418
93,108.56412084328196
94,105.34263381767492
95,102.0417796526056
96,100.09194937035414
97,104.18872590266118
98,103.4386239643384
99,109.84509740259054
100,108.17696263039223
101,117.43028413751361
102,125.6818167628113
103,130.0470586239426
104,129.8816532496919
105,130.30611971907615
106,133.32371555063142
107,126.39112339694104
108,130.66706419099268
109,144.10503256536765
110,145.19146101509426
111,144.81714849291387
112,144.25771555596154
113,148.79327935268395
114,150.72986927133826
115,163.62579653208232
116,176.2229997396476
117,183.9242834890865
118,180.80173842188316
119,202.51891185720268
120,196.34529342439117
121,169.59755629640884
122,191.44187811368815
123,179.5544644084378
124,173.45563634427955
125,173.4537726410555
126,184.02186416380982
127,188.99685465903278
128,191.23614507446956
129,186.13894375748401
130,189.5749906128262
131,192.02726585672397
132,194.48104356471714
133,202.81432536234064
134,192.7252498952993
135,181.44094341124986
136,185.51116280992997
137,183.82146316534414
138,175.16816341233152
139,178.95970355653492
140,179.58218749799138
141,180.64287344561157
142,172.5466374234224
143,173.12196064411097
144,172.69615902223114
145,153.7682811535538
146,140.18115063206616
147,151.54672238984352
148,138.41384909362205
149,136.41604917198546
150,132.5311508262506
151,142.1317166813474
152,143.2449662842533
153,150.5170929398806
154,148.74146308419816
155,156.9921721394195
156,154.69385774418163
157,147.74509318899663
158,144.98792922284767
159,139.2590067356682
160,141.58180881704862
161,137.71788471179437
162,137.6714796361837
163,127.0390830996602
164,134.753621251331
165,137.9156486710101
166,143.5498729974885
167,146.11104319236458
168,145.68571274466362
169,152.65486339652605
170,148.18697723966497
171,142.5160197700434
172,152.72554705807713
173,146.3104978769931
174,145.3083544018294
175,143.58731571295039
176,147.14466221396205
177,142.0844864886782
178,158.01312798977025
179,159.14533854574205
180,169.49970700636922
181,172.45083937260318
182,173.83577352747895
